MEASURE,Unit,COUNTRY,Country,PRODUCT,Product,FLOW,Flow,TIME,Time,Value,Flag Codes,Flags
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),COMMPUB,Commercial and public services,2002,2002,13293,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),AGRICULT,Agriculture/forestry,2002,2002,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),FISHING,Fishing,2002,2002,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),ONONSPEC,Final consumption not elsewhere specified,2002,2002,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),NONENUSE,Non-energy use,2002,2002,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),EXPORTS,Exports,2003,2003,-1,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TES,Total energy supply,2003,2003,213082.06,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTTRANF,Transformation processes,2003,2003,-185991.06,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTENGY,Energy industry own use,2003,2003,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTIND,Industry,2003,2003,11431.01,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTTRANS,Transport,2003,2003,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),RESIDENT,Residential,2003,2003,253,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),COMMPUB,Commercial and public services,2003,2003,15408,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),AGRICULT,Agriculture/forestry,2003,2003,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),FISHING,Fishing,2003,2003,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),ONONSPEC,Final consumption not elsewhere specified,2003,2003,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),NONENUSE,Non-energy use,2003,2003,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),EXPORTS,Exports,2004,2004,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TES,Total energy supply,2004,2004,228584.89,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTTRANF,Transformation processes,2004,2004,-199559.89,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTENGY,Energy industry own use,2004,2004,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTIND,Industry,2004,2004,12334,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTTRANS,Transport,2004,2004,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),RESIDENT,Residential,2004,2004,253,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),COMMPUB,Commercial and public services,2004,2004,16438,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),AGRICULT,Agriculture/forestry,2004,2004,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),FISHING,Fishing,2004,2004,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),ONONSPEC,Final consumption not elsewhere specified,2004,2004,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),NONENUSE,Non-energy use,2004,2004,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),EXPORTS,Exports,2005,2005,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TES,Total energy supply,2005,2005,261007.64,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTTRANF,Transformation processes,2005,2005,-237134.64,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTENGY,Energy industry own use,2005,2005,-287,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTIND,Industry,2005,2005,14452,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTTRANS,Transport,2005,2005,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),RESIDENT,Residential,2005,2005,253,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),COMMPUB,Commercial and public services,2005,2005,8883,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),AGRICULT,Agriculture/forestry,2005,2005,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),FISHING,Fishing,2005,2005,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),ONONSPEC,Final consumption not elsewhere specified,2005,2005,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),NONENUSE,Non-energy use,2005,2005,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),EXPORTS,Exports,2006,2006,-4,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TES,Total energy supply,2006,2006,285798.21,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTTRANF,Transformation processes,2006,2006,-260155.21,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTENGY,Energy industry own use,2006,2006,-529,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTIND,Industry,2006,2006,16603,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTTRANS,Transport,2006,2006,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),RESIDENT,Residential,2006,2006,253,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),COMMPUB,Commercial and public services,2006,2006,8256.01,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),AGRICULT,Agriculture/forestry,2006,2006,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),FISHING,Fishing,2006,2006,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),ONONSPEC,Final consumption not elsewhere specified,2006,2006,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),NONENUSE,Non-energy use,2006,2006,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),EXPORTS,Exports,2007,2007,-1,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TES,Total energy supply,2007,2007,298747.49,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTTRANF,Transformation processes,2007,2007,-262304.31,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTENGY,Energy industry own use,2007,2007,-756.71,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTIND,Industry,2007,2007,25684,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTTRANS,Transport,2007,2007,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),RESIDENT,Residential,2007,2007,253,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),COMMPUB,Commercial and public services,2007,2007,9750.48,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),AGRICULT,Agriculture/forestry,2007,2007,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),FISHING,Fishing,2007,2007,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),ONONSPEC,Final consumption not elsewhere specified,2007,2007,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),NONENUSE,Non-energy use,2007,2007,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),EXPORTS,Exports,2008,2008,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TES,Total energy supply,2008,2008,298732.99,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTTRANF,Transformation processes,2008,2008,-281136.08,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTENGY,Energy industry own use,2008,2008,-502.57,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTIND,Industry,2008,2008,7011,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTTRANS,Transport,2008,2008,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),RESIDENT,Residential,2008,2008,177,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),COMMPUB,Commercial and public services,2008,2008,9907.34,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),AGRICULT,Agriculture/forestry,2008,2008,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),FISHING,Fishing,2008,2008,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),ONONSPEC,Final consumption not elsewhere specified,2008,2008,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),NONENUSE,Non-energy use,2008,2008,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),EXPORTS,Exports,2009,2009,-1,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TES,Total energy supply,2009,2009,307114.19,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTTRANF,Transformation processes,2009,2009,-283450.2,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTENGY,Energy industry own use,2009,2009,-442.57,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTIND,Industry,2009,2009,11562.61,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTTRANS,Transport,2009,2009,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),RESIDENT,Residential,2009,2009,172,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),COMMPUB,Commercial and public services,2009,2009,11486.8,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),AGRICULT,Agriculture/forestry,2009,2009,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),FISHING,Fishing,2009,2009,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),ONONSPEC,Final consumption not elsewhere specified,2009,2009,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),NONENUSE,Non-energy use,2009,2009,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),EXPORTS,Exports,2010,2010,-1,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TES,Total energy supply,2010,2010,317199.39,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTTRANF,Transformation processes,2010,2010,-291553.71,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTENGY,Energy industry own use,2010,2010,-543.24,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTIND,Industry,2010,2010,13482.9,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTTRANS,Transport,2010,2010,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),RESIDENT,Residential,2010,2010,229,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),COMMPUB,Commercial and public services,2010,2010,11386.58,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),AGRICULT,Agriculture/forestry,2010,2010,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),FISHING,Fishing,2010,2010,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),ONONSPEC,Final consumption not elsewhere specified,2010,2010,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),NONENUSE,Non-energy use,2010,2010,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),EXPORTS,Exports,2011,2011,-1069,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TES,Total energy supply,2011,2011,324892.38,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTTRANF,Transformation processes,2011,2011,-298577.95,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTENGY,Energy industry own use,2011,2011,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTIND,Industry,2011,2011,18780.72,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTTRANS,Transport,2011,2011,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),RESIDENT,Residential,2011,2011,226,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),COMMPUB,Commercial and public services,2011,2011,7306.5,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),AGRICULT,Agriculture/forestry,2011,2011,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),FISHING,Fishing,2011,2011,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),ONONSPEC,Final consumption not elsewhere specified,2011,2011,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),NONENUSE,Non-energy use,2011,2011,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),EXPORTS,Exports,2012,2012,-1164,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TES,Total energy supply,2012,2012,336457.59,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTTRANF,Transformation processes,2012,2012,-310172.93,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTENGY,Energy industry own use,2012,2012,-166,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTIND,Industry,2012,2012,19182.64,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTTRANS,Transport,2012,2012,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),RESIDENT,Residential,2012,2012,240,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),COMMPUB,Commercial and public services,2012,2012,6696.2,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),AGRICULT,Agriculture/forestry,2012,2012,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),FISHING,Fishing,2012,2012,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),ONONSPEC,Final consumption not elsewhere specified,2012,2012,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),NONENUSE,Non-energy use,2012,2012,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),EXPORTS,Exports,2013,2013,-1185,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TES,Total energy supply,2013,2013,365799.27,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTTRANF,Transformation processes,2013,2013,-325933.6,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTENGY,Energy industry own use,2013,2013,-803,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTIND,Industry,2013,2013,30095.71,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTTRANS,Transport,2013,2013,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),RESIDENT,Residential,2013,2013,310,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),COMMPUB,Commercial and public services,2013,2013,8649.3,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),AGRICULT,Agriculture/forestry,2013,2013,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),FISHING,Fishing,2013,2013,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),ONONSPEC,Final consumption not elsewhere specified,2013,2013,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),NONENUSE,Non-energy use,2013,2013,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),EXPORTS,Exports,2014,2014,-1209,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TES,Total energy supply,2014,2014,383425.05,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTTRANF,Transformation processes,2014,2014,-343531.47,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTENGY,Energy industry own use,2014,2014,-874,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTIND,Industry,2014,2014,29868.46,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTTRANS,Transport,2014,2014,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),RESIDENT,Residential,2014,2014,295,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),COMMPUB,Commercial and public services,2014,2014,8835.05,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),AGRICULT,Agriculture/forestry,2014,2014,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),FISHING,Fishing,2014,2014,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),ONONSPEC,Final consumption not elsewhere specified,2014,2014,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),NONENUSE,Non-energy use,2014,2014,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),EXPORTS,Exports,2015,2015,-1183,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TES,Total energy supply,2015,2015,388574.5,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTTRANF,Transformation processes,2015,2015,-351154.28,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTENGY,Energy industry own use,2015,2015,-796,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTIND,Industry,2015,2015,29492.81,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTTRANS,Transport,2015,2015,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),RESIDENT,Residential,2015,2015,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),COMMPUB,Commercial and public services,2015,2015,7131.51,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),AGRICULT,Agriculture/forestry,2015,2015,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),FISHING,Fishing,2015,2015,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),ONONSPEC,Final consumption not elsewhere specified,2015,2015,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),NONENUSE,Non-energy use,2015,2015,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),EXPORTS,Exports,2016,2016,-1208,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TES,Total energy supply,2016,2016,420118.94,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTTRANF,Transformation processes,2016,2016,-380894.69,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTENGY,Energy industry own use,2016,2016,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTIND,Industry,2016,2016,32690.26,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTTRANS,Transport,2016,2016,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),RESIDENT,Residential,2016,2016,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),COMMPUB,Commercial and public services,2016,2016,6536.01,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),AGRICULT,Agriculture/forestry,2016,2016,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),FISHING,Fishing,2016,2016,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),ONONSPEC,Final consumption not elsewhere specified,2016,2016,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),NONENUSE,Non-energy use,2016,2016,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),EXPORTS,Exports,2017,2017,-1529.4,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TES,Total energy supply,2017,2017,434710.11,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTTRANF,Transformation processes,2017,2017,-390135.47,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTENGY,Energy industry own use,2017,2017,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTIND,Industry,2017,2017,36085.82,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTTRANS,Transport,2017,2017,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),RESIDENT,Residential,2017,2017,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),COMMPUB,Commercial and public services,2017,2017,8479.77,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),AGRICULT,Agriculture/forestry,2017,2017,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),FISHING,Fishing,2017,2017,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),ONONSPEC,Final consumption not elsewhere specified,2017,2017,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),NONENUSE,Non-energy use,2017,2017,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),EXPORTS,Exports,2018,2018,-1547.6,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TES,Total energy supply,2018,2018,433248.39,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTTRANF,Transformation processes,2018,2018,-385794.22,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTENGY,Energy industry own use,2018,2018,-743,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTIND,Industry,2018,2018,39469.93,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTTRANS,Transport,2018,2018,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),RESIDENT,Residential,2018,2018,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),COMMPUB,Commercial and public services,2018,2018,7235.16,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),AGRICULT,Agriculture/forestry,2018,2018,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),FISHING,Fishing,2018,2018,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),ONONSPEC,Final consumption not elsewhere specified,2018,2018,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),NONENUSE,Non-energy use,2018,2018,0,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),EXPORTS,Exports,2019,2019,-1520.4,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TES,Total energy supply,2019,2019,441885.22,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTTRANF,Transformation processes,2019,2019,-392848.48,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTENGY,Energy industry own use,2019,2019,-154,,
TJ,TJ,EU28,Memo: European Union-28,MUNWASTEN,Municipal waste (non-renewable),TOTIND,Industry,2019,2019,41307.29,,
